feature_id,internal_id,complete_id,verdict,type_original,type_new,tax_original,tax_new
NZ_JAXOJW010000001.1_mcrA_gene_1,a1005,a1005_NZ_JAXOJW010000001.1_mcrA_gene_1_s__Methanobrevibacter smithii,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__Methanobrevibacter smithii,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__Methanobrevibacter smithii
NZ_JAZZLV010000183.1_mcrA_gene_1,a1025,a1025_NZ_JAZZLV010000183.1_mcrA_gene_1_s__Methanobrevibacter millerae (mrtA),"keep, make mrtA",mcrA,mrtA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__Methanobrevibacter millerae,d__Archaea (mrtA);k__Methanobacteriati (mrtA);p__Methanobacteriota (mrtA);c__Methanobacteria (mrtA);o__Methanobacteriales (mrtA);f__Methanobacteriaceae (mrtA);g__Methanobrevibacter (mrtA);s__Methanobrevibacter millerae (mrtA)
NZ_JBACYU010000016.1_mcrA_gene_1,a1028,a1028_NZ_JBACYU010000016.1_mcrA_gene_1_s__Methanobrevibacter gottschalkii (mrtA),"keep, make mrtA",mcrA,mrtA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__Methanobrevibacter gottschalkii,d__Archaea (mrtA);k__Methanobacteriati (mrtA);p__Methanobacteriota (mrtA);c__Methanobacteria (mrtA);o__Methanobacteriales (mrtA);f__Methanobacteriaceae (mrtA);g__Methanobrevibacter (mrtA);s__Methanobrevibacter gottschalkii (mrtA)
NZ_JBACYU010000085.1_mcrA_gene_1,a1029,a1029_NZ_JBACYU010000085.1_mcrA_gene_1_s__Methanobrevibacter gottschalkii,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__Methanobrevibacter gottschalkii,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__Methanobrevibacter gottschalkii
NZ_JBANCJ010000001.1_mcrA_gene_1,a1032,a1032_NZ_JBANCJ010000001.1_mcrA_gene_1_s__Methanobrevibacter gottschalkii,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__Methanobrevibacter gottschalkii,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__Methanobrevibacter gottschalkii
NZ_JBAOHY010000018.1_mcrA_gene_1,a1033,a1033_NZ_JBAOHY010000018.1_mcrA_gene_1_s__Methanothrix soehngenii,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanotrichales;f__Methanotrichaceae;g__Methanothrix;s__Methanothrix soehngenii,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanotrichales;f__Methanotrichaceae;g__Methanothrix;s__Methanothrix soehngenii
NZ_JBCAUS010000002.1_mcrA_gene_1,a1057,a1057_NZ_JBCAUS010000002.1_mcrA_gene_1_s__Methanococcoides cohabitans,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanococcoides;s__Methanococcoides cohabitans,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanococcoides;s__Methanococcoides cohabitans
NZ_JBCEXH010000008.1_mcrA_gene_1,a1058,a1058_NZ_JBCEXH010000008.1_mcrA_gene_1_s__Methanocalculus natronophilus,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanocalculaceae;g__Methanocalculus;s__Methanocalculus natronophilus,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanocalculaceae;g__Methanocalculus;s__Methanocalculus natronophilus
NZ_JBCEYP010000019.1_mcrA_gene_1,a1059,a1059_NZ_JBCEYP010000019.1_mcrA_gene_1_s__Methanothrix soehngenii,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanotrichales;f__Methanotrichaceae;g__Methanothrix;s__Methanothrix soehngenii,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanotrichales;f__Methanotrichaceae;g__Methanothrix;s__Methanothrix soehngenii
NZ_JBCEYQ010000026.1_mcrA_gene_1,a1060,a1060_NZ_JBCEYQ010000026.1_mcrA_gene_1_s__Methanothrix soehngenii,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanotrichales;f__Methanotrichaceae;g__Methanothrix;s__Methanothrix soehngenii,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanotrichales;f__Methanotrichaceae;g__Methanothrix;s__Methanothrix soehngenii
NZ_JBCEYR010000044.1_mcrA_gene_1,a1061,a1061_NZ_JBCEYR010000044.1_mcrA_gene_1_s__Methanothrix soehngenii,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanotrichales;f__Methanotrichaceae;g__Methanothrix;s__Methanothrix soehngenii,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanotrichales;f__Methanotrichaceae;g__Methanothrix;s__Methanothrix soehngenii
NZ_JBEQWH010000008.1_mcrA_gene_1,a1072,a1072_NZ_JBEQWH010000008.1_mcrA_gene_1_s__Candidatus Methanoprimaticola sp.,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae;g__Candidatus Methanoprimaticola;s__Candidatus Methanoprimaticola sp.,d__Archaea;k__Methanobacteriati;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae;g__Candidatus Methanoprimaticola;s__Candidatus Methanoprimaticola sp.
NZ_JBGMED010000010.1_mcrA_gene_1,a1078,a1078_NZ_JBGMED010000010.1_mcrA_gene_1_s__Methanobacterium formicicum (mrtA),"keep, make mrtA",mcrA,mrtA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium formicicum,d__Archaea (mrtA);k__Methanobacteriati (mrtA);p__Methanobacteriota (mrtA);c__Methanobacteria (mrtA);o__Methanobacteriales (mrtA);f__Methanobacteriaceae (mrtA);g__Methanobacterium (mrtA);s__Methanobacterium formicicum (mrtA)
NZ_JBHKXJ010000002.1_mcrA_gene_1,a1095,a1095_NZ_JBHKXJ010000002.1_mcrA_gene_1_s__Methanothrix soehngenii,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanotrichales;f__Methanotrichaceae;g__Methanothrix;s__Methanothrix soehngenii,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanotrichales;f__Methanotrichaceae;g__Methanothrix;s__Methanothrix soehngenii
NZ_JBJEIP010000010.1_mcrA_gene_1,a1098,a1098_NZ_JBJEIP010000010.1_mcrA_gene_1_s__Methanobrevibacter ruminantium,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__Methanobrevibacter ruminantium,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__Methanobrevibacter ruminantium
NZ_JBMHJL010000419.1_mcrA_gene_1,a1103,a1103_NZ_JBMHJL010000419.1_mcrA_gene_1_s__Methanoculleus bourgensis,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanomicrobiaceae;g__Methanoculleus;s__Methanoculleus bourgensis,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanomicrobiaceae;g__Methanoculleus;s__Methanoculleus bourgensis
NZ_JBMNHW010000005.1_mcrA_gene_1,a1105,a1105_NZ_JBMNHW010000005.1_mcrA_gene_1_s__Methanobrevibacter boviskoreani,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__Methanobrevibacter boviskoreani,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__Methanobrevibacter boviskoreani
NZ_JBMYDX010000005.1_mcrA_gene_1,a1107,a1107_NZ_JBMYDX010000005.1_mcrA_gene_1_s__Methanopyrus kandleri,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanopyri;o__Methanopyrales;f__Methanopyraceae;g__Methanopyrus;s__Methanopyrus kandleri,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanopyri;o__Methanopyrales;f__Methanopyraceae;g__Methanopyrus;s__Methanopyrus kandleri
NZ_JBMYDX010000056.1_mcrA_gene_1,a1108,a1108_NZ_JBMYDX010000056.1_mcrA_gene_1_s__Methanopyrus kandleri,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanopyri;o__Methanopyrales;f__Methanopyraceae;g__Methanopyrus;s__Methanopyrus kandleri,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanopyri;o__Methanopyrales;f__Methanopyraceae;g__Methanopyrus;s__Methanopyrus kandleri
NZ_JBNGCU010000096.1_mcrA_gene_1,a1115,a1115_NZ_JBNGCU010000096.1_mcrA_gene_1_s__Methanocrinis sp.,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanotrichales;f__Methanotrichaceae;g__Methanocrinis;s__Methanocrinis sp.,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanotrichales;f__Methanotrichaceae;g__Methanocrinis;s__Methanocrinis sp.
NZ_JBNPXC010000002.1_mcrA_gene_1,a1118,a1118_NZ_JBNPXC010000002.1_mcrA_gene_1_s__Methanobacterium oryzae (mrtA),"keep, make mrtA",mcrA,mrtA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium oryzae,d__Archaea (mrtA);k__Methanobacteriati (mrtA);p__Methanobacteriota (mrtA);c__Methanobacteria (mrtA);o__Methanobacteriales (mrtA);f__Methanobacteriaceae (mrtA);g__Methanobacterium (mrtA);s__Methanobacterium oryzae (mrtA)
NZ_JBNPXC010000003.1_mcrA_gene_1,a1119,a1119_NZ_JBNPXC010000003.1_mcrA_gene_1_s__Methanobacterium oryzae,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium oryzae,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium oryzae
NZ_JBPMAZ010000005.1_mcrA_gene_1,a1124,a1124_NZ_JBPMAZ010000005.1_mcrA_gene_1_s__Methanocaldococcus infernus,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanococci;o__Methanococcales;f__Methanocaldococcaceae;g__Methanocaldococcus;s__Methanocaldococcus infernus,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanococci;o__Methanococcales;f__Methanocaldococcaceae;g__Methanocaldococcus;s__Methanocaldococcus infernus
NZ_JBVVKT010000072.1_mcrA_gene_1,a1141,a1141_NZ_JBVVKT010000072.1_mcrA_gene_1_s__Methanobacterium formicicum,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium formicicum,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium formicicum
NZ_JBVVKT010000118.1_mcrA_gene_1,a1142,a1142_NZ_JBVVKT010000118.1_mcrA_gene_1_s__Methanobacterium formicicum (mrtA),"keep, make mrtA",mcrA,mrtA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium formicicum,d__Archaea (mrtA);k__Methanobacteriati (mrtA);p__Methanobacteriota (mrtA);c__Methanobacteria (mrtA);o__Methanobacteriales (mrtA);f__Methanobacteriaceae (mrtA);g__Methanobacterium (mrtA);s__Methanobacterium formicicum (mrtA)
NZ_JBXMCF010000015.1_mcrA_gene_1,a1144,a1144_NZ_JBXMCF010000015.1_mcrA_gene_1_s__Methanothrix soehngenii,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanotrichales;f__Methanotrichaceae;g__Methanothrix;s__Methanothrix soehngenii,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanotrichales;f__Methanotrichaceae;g__Methanothrix;s__Methanothrix soehngenii
NZ_JJOS01000028.1_mcrA_gene_1,a1146,a1146_NZ_JJOS01000028.1_mcrA_gene_1_s__Methanosarcina mazei,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina mazei,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina mazei
NZ_JJPA01000246.1_mcrA_gene_1,a1149,a1149_NZ_JJPA01000246.1_mcrA_gene_1_s__Methanosarcina mazei,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina mazei,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina mazei
NZ_JJPT01000103.1_mcrA_gene_1,a1150,a1150_NZ_JJPT01000103.1_mcrA_gene_1_s__Methanosarcina mazei,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina mazei,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina mazei
NZ_JOMF01000006.1_mcrA_gene_1,a1155,a1155_NZ_JOMF01000006.1_mcrA_gene_1_s__Methanomicrobium mobile,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanomicrobiaceae;g__Methanomicrobium;s__Methanomicrobium mobile,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanomicrobiaceae;g__Methanomicrobium;s__Methanomicrobium mobile
NZ_JQKN01000002.1_mcrA_gene_1,a1156,a1156_NZ_JQKN01000002.1_mcrA_gene_1_s__Methanobacterium arcticum (mrtA),"keep, make mrtA",mcrA,mrtA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium arcticum,d__Archaea (mrtA);k__Methanobacteriati (mrtA);p__Methanobacteriota (mrtA);c__Methanobacteria (mrtA);o__Methanobacteriales (mrtA);f__Methanobacteriaceae (mrtA);g__Methanobacterium (mrtA);s__Methanobacterium arcticum (mrtA)
NZ_JQKN01000013.1_mcrA_gene_1,a1157,a1157_NZ_JQKN01000013.1_mcrA_gene_1_s__Methanobacterium arcticum,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium arcticum,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium arcticum
NZ_JQLR01000001.1_mcrA_gene_1,a1158,a1158_NZ_JQLR01000001.1_mcrA_gene_1_s__Methanosarcina soligelidi,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina soligelidi,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina soligelidi
NZ_JTEO01000002.1_mcrA_gene_1,a1161,a1161_NZ_JTEO01000002.1_mcrA_gene_1_s__Methanolobus chelungpuianus,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanolobus;s__Methanolobus chelungpuianus,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanolobus;s__Methanolobus chelungpuianus
NZ_JWHL01000011.1_mcrA_gene_1,a1162,a1162_NZ_JWHL01000011.1_mcrA_gene_1_s__Methanocalculus chunghsingensis,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanocalculaceae;g__Methanocalculus;s__Methanocalculus chunghsingensis,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanocalculaceae;g__Methanocalculus;s__Methanocalculus chunghsingensis
NZ_JXOJ01000001.1_mcrA_gene_1,a1163,a1163_NZ_JXOJ01000001.1_mcrA_gene_1_s__Methanoculleus sediminis,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanomicrobiaceae;g__Methanoculleus;s__Methanoculleus sediminis,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanomicrobiaceae;g__Methanoculleus;s__Methanoculleus sediminis
NZ_JXOJ01000001.1_mcrA_gene_2,a1164,a1164_NZ_JXOJ01000001.1_mcrA_gene_2_s__Methanoculleus sediminis,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanomicrobiaceae;g__Methanoculleus;s__Methanoculleus sediminis,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanomicrobiaceae;g__Methanoculleus;s__Methanoculleus sediminis
NZ_KK211377.1_mcrA_gene_1,a1165,a1165_NZ_KK211377.1_mcrA_gene_1_s__Methanobrevibacter wolinii,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__Methanobrevibacter wolinii,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__Methanobrevibacter wolinii
NZ_KN360941.1_mcrA_gene_1,a1166,a1166_NZ_KN360941.1_mcrA_gene_1_s__Methanolacinia paynteri,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanomicrobiaceae;g__Methanolacinia;s__Methanolacinia paynteri,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanomicrobiaceae;g__Methanolacinia;s__Methanolacinia paynteri
NZ_KN360943.1_mcrA_gene_1,a1167,a1167_NZ_KN360943.1_mcrA_gene_1_s__Methanolacinia paynteri,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanomicrobiaceae;g__Methanolacinia;s__Methanolacinia paynteri,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanomicrobiaceae;g__Methanolacinia;s__Methanolacinia paynteri
NZ_LHQS01000002.1_mcrA_gene_1,a1169,a1169_NZ_LHQS01000002.1_mcrA_gene_1_s__Methanoculleus taiwanensis,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanomicrobiaceae;g__Methanoculleus;s__Methanoculleus taiwanensis,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanomicrobiaceae;g__Methanoculleus;s__Methanoculleus taiwanensis
NZ_LMVM01000001.1_mcrA_gene_1,a1170,a1170_NZ_LMVM01000001.1_mcrA_gene_1_s__Methanobacterium bryantii (mrtA),"keep, make mrtA",mcrA,mrtA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium bryantii,d__Archaea (mrtA);k__Methanobacteriati (mrtA);p__Methanobacteriota (mrtA);c__Methanobacteria (mrtA);o__Methanobacteriales (mrtA);f__Methanobacteriaceae (mrtA);g__Methanobacterium (mrtA);s__Methanobacterium bryantii (mrtA)
NZ_LTBL01000001.1_mcrA_gene_1,a1171,a1171_NZ_LTBL01000001.1_mcrA_gene_1_s__Methanovulcanius yangii,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanomicrobiaceae;g__Methanovulcanius;s__Methanovulcanius yangii,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanomicrobiaceae;g__Methanovulcanius;s__Methanovulcanius yangii
NZ_LTBL01000001.1_mcrA_gene_2,a1172,a1172_NZ_LTBL01000001.1_mcrA_gene_2_s__Methanovulcanius yangii,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanomicrobiaceae;g__Methanovulcanius;s__Methanovulcanius yangii,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanomicrobiaceae;g__Methanovulcanius;s__Methanovulcanius yangii
NZ_MBKP01000024.1_mcrA_gene_1,a1174,a1174_NZ_MBKP01000024.1_mcrA_gene_1_s__Methanolobus psychrotolerans,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanolobus;s__Methanolobus psychrotolerans,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanolobus;s__Methanolobus psychrotolerans
NZ_NQLD01000008.1_mcrA_gene_1,a1175,a1175_NZ_NQLD01000008.1_mcrA_gene_1_s__Methanobrevibacter intestini,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__Methanobrevibacter intestini,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__Methanobrevibacter intestini
NZ_OBDR01000004.1_mcrA_gene_1,a1177,a1177_NZ_OBDR01000004.1_mcrA_gene_1_s__Methanohalophilus euhalobius,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanohalophilus;s__Methanohalophilus euhalobius,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanohalophilus;s__Methanohalophilus euhalobius
